PDB_ID,THSA,RHSA,LHP
3nrx-A,2802.0,0.28881,0.0
3ns6-B,1784.0,0.27958,788.0
3nsw-F,1183.0,0.1858,0.0
3nsx-B,5132.0,0.20347,0.0
3ntk-A,2251.0,0.23598,1214.0
3ntv-A,2928.0,0.26215,1118.0
3nuf-A,2005.0,0.28816,1055.0
3nuq-A,2918.0,0.21825,721.0
3nut-A,3299.0,0.26462,2296.0
3nvo-B,2683.0,0.22384,0.0
3nvs-A,2878.0,0.1831,202.0
3nvw-B,5111.0,0.27941,1210.0
3nvw-L,6627.0,0.22986,1501.0
3nvx-A,3113.0,0.17065,0.0
3nw4-A,5382.0,0.28964,1442.0
3nwr-A,4568.0,0.27202,0.0
3nx4-A,3478.0,0.25271,1376.0
3nyc-A,3566.0,0.20799,765.0
3nyi-B,3219.0,0.24278,748.0
3nym-A,3975.0,0.45737,0.0
3nyt-A,4618.0,0.29099,1646.0
3nzl-A,1038.0,0.20822,374.0
3nzm-A,1745.0,0.22781,490.0
3nzn-A,1460.0,0.24402,0.0
3nzt-A,4325.0,0.2031,510.0
3o0g-E,2312.0,0.28103,1260.0
3o0l-A,1900.0,0.27568,912.0
3o0q-B,5382.0,0.21843,0.0
3o0y-B,4965.0,0.20573,0.0
3o10-C,1995.0,0.2633,364.0
3o12-A,2190.0,0.24082,1243.0
3o14-B,2483.0,0.23413,570.0
3o2i-B,2405.0,0.29783,0.0
3o2r-D,2302.0,0.28173,0.0
3o2t-A,3963.0,0.26378,556.0
3o3m-A,4346.0,0.24458,889.0
3o3m-B,3792.0,0.23234,1377.0
3o48-A,2011.0,0.24839,868.0
3o4h-D,4594.0,0.20589,777.0
3o4p-A,2890.0,0.21163,426.0
3o53-A,3225.0,0.20936,0.0
3o59-X,1576.0,0.14876,0.0
3o5y-B,2370.0,0.29155,1242.0
3o6c-A,3270.0,0.24419,1143.0
3o6q-A,2562.0,0.28101,1645.0
3o6q-D,1948.0,0.35888,0.0
3o6u-A,1148.0,0.16547,276.0
3o6z-B,3149.0,0.27345,0.0
3o7b-A,1902.0,0.17322,640.0
3o83-B,3534.0,0.1957,552.0
3o94-D,2688.0,0.30182,510.0
3o9z-A,3301.0,0.23018,0.0
3oa4-A,1783.0,0.20004,1517.0
3oa5-B,4415.0,0.23475,1272.0
3oa8-A,3219.0,0.28197,0.0
3oaj-A,2611.0,0.20267,0.0
3oam-D,3560.0,0.29672,1934.0
3obe-A,2858.0,0.20676,0.0
3obf-B,2054.0,0.23061,350.0
3obh-B,1512.0,0.30252,825.0
3obl-A,904.0,0.13292,0.0
3obq-A,1953.0,0.23389,0.0
3oc8-A,2777.0,0.3192,1498.0
3ocj-A,3595.0,0.25255,0.0
3ocu-A,3508.0,0.27032,2631.0
3od1-A,5160.0,0.26498,0.0
3od8-H,1274.0,0.22778,0.0
3odt-B,3197.0,0.25355,0.0
3odv-A,600.0,0.19268,0.0
3oe3-A,1683.0,0.29098,0.0
3oep-A,4718.0,0.2347,0.0
3ofg-A,1347.0,0.22939,0.0
3ofk-B,1931.0,0.20732,804.0
3og2-A,6612.0,0.20081,467.0
3og6-A,1986.0,0.24111,0.0
3og6-B,3018.0,0.26143,1030.0
3og9-B,2088.0,0.20479,0.0
3ogh-A,2035.0,0.24784,0.0
3ogn-A,1748.0,0.2345,0.0
3oh3-A,6550.0,0.24872,2154.0
3oh8-A,5089.0,0.24579,0.0
3ohe-B,2210.0,0.2829,0.0
3ohg-A,2885.0,0.23875,0.0
3ohs-X,2970.0,0.21019,607.0
3oio-A,1451.0,0.20388,792.0
3oiq-A,2599.0,0.24365,0.0
3ois-D,2764.0,0.21032,0.0
3oiy-A,4280.0,0.20329,2345.0
3oiz-A,1788.0,0.31363,1391.0
3oj0-A,1794.0,0.21727,417.0
3okg-A,5058.0,0.24113,0.0
3okp-A,3363.0,0.20862,1443.0
3okq-A,3486.0,0.32452,1675.0
3okx-B,2835.0,0.2908,937.0
3olo-B,2150.0,0.3057,0.0
3om0-A,4260.0,0.24885,866.0
3omb-A,3276.0,0.15576,0.0
3omd-A,1704.0,0.20245,0.0
3omy-A,1686.0,0.35176,0.0
3on2-D,3002.0,0.26098,1548.0
3on9-A,2181.0,0.24855,0.0
3ond-B,5894.0,0.26865,1987.0
3onh-A,1503.0,0.24407,980.0
3onj-A,1139.0,0.1846,323.0
3onm-B,3267.0,0.32841,0.0
3onq-B,3068.0,0.23954,733.0
3oo8-A,2762.0,0.17337,459.0
3oop-A,2899.0,0.27902,0.0
3ooq-J,3934.0,0.22992,652.0
3oos-A,3072.0,0.2318,0.0
3oou-A,1518.0,0.23222,0.0
3oov-A,2250.0,0.25934,0.0
3oox-A,3413.0,0.22839,0.0
3op6-B,2218.0,0.28918,0.0
3op9-A,3126.0,0.34386,0.0
3opc-B,4402.0,0.38409,1713.0
3oq4-A,2354.0,0.25518,1105.0
3oqg-B,2866.0,0.24989,0.0
3oqi-B,2025.0,0.19315,1019.0
3oqp-A,3078.0,0.30316,0.0
3oqq-A,3943.0,0.21721,0.0
3or1-D,6787.0,0.28026,0.0
3or1-E,7374.0,0.32851,3989.0
3orh-D,2332.0,0.2395,0.0
3orj-A,5283.0,0.27031,0.0
3oru-A,2464.0,0.22847,1323.0
3ory-A,3910.0,0.22882,0.0
3os4-A,3183.0,0.19435,0.0
3ose-A,1344.0,0.21388,478.0
3ost-A,1714.0,0.25103,608.0
3ot2-A,2168.0,0.23212,1109.0
3ot9-B,2629.0,0.16587,0.0
3otd-A,3620.0,0.27348,0.0
3oti-B,3675.0,0.22292,1096.0
3otn-A,4178.0,0.2259,890.0
3ott-A,7082.0,0.20646,0.0
3ou2-A,1812.0,0.18484,710.0
3oue-A,4298.0,0.35951,1310.0
3oul-A,2751.0,0.26155,1341.0
3ov5-A,1422.0,0.30463,665.0
3ov8-A,1722.0,0.27482,1085.0
3ov9-A,4315.0,0.29928,0.0
3ovg-B,3745.0,0.26183,0.0
3ovk-C,2275.0,0.2984,655.0
3ow8-A,3337.0,0.30273,0.0
3owc-B,2228.0,0.23684,1261.0
3owr-C,1891.0,0.25644,0.0
3oxh-A,3458.0,0.29971,1804.0
3oxp-A,1619.0,0.22656,0.0
3oy2-B,4490.0,0.25057,759.0
3oyo-B,1897.0,0.2051,0.0
3oyv-A,2926.0,0.19945,0.0
3oyz-A,4158.0,0.22332,708.0
3oz2-A,4164.0,0.2451,578.0
3ozp-A,5422.0,0.23593,720.0
3p02-A,3668.0,0.22197,0.0
3p06-A,1780.0,0.20133,810.0
3p0b-A,4608.0,0.22367,942.0
3p0f-A,4561.0,0.3088,2391.0
3p0k-A,4579.0,0.32808,3072.0
3p0y-A,1646.0,0.16677,1001.0
3p1v-A,4212.0,0.24682,842.0
3p1x-A,988.0,0.22378,740.0
3p24-A,3910.0,0.23353,0.0
3p2e-B,2473.0,0.23681,0.0
3p3c-A,2772.0,0.22533,588.0
3p3d-A,1921.0,0.37417,0.0
3p42-C,3190.0,0.25715,1620.0
3p51-A,2032.0,0.27805,616.0
3p6l-A,1992.0,0.16614,0.0
3p7i-A,2997.0,0.20522,0.0
3p8a-A,2323.0,0.18882,0.0
3p8c-A,16110.0,0.26618,0.0
3p8c-B,12014.0,0.24226,0.0
3p8c-F,5724.0,0.37317,2840.0
3p9a-A,3539.0,0.33679,2540.0
3p9v-A,2209.0,0.24339,1116.0
3p9z-A,3341.0,0.27655,0.0
3pas-B,2560.0,0.23649,977.0
3pb6-X,3075.0,0.24207,543.0
3pbt-A,5274.0,0.23421,1546.0
3pc7-B,1495.0,0.2951,1034.0
3pcv-A,5102.0,0.57403,4783.0
3pd7-A,742.0,0.12749,253.0
3pdy-B,2956.0,0.23462,0.0
3pe5-A,3904.0,0.2903,0.0
3pe6-A,3140.0,0.24746,1843.0
3pe7-A,3571.0,0.21717,436.0
3pes-B,1779.0,0.30173,0.0
3pet-A,1965.0,0.18718,744.0
3pev-B,2914.0,0.19752,1113.0
3pf0-A,3227.0,0.23159,746.0
3pf2-A,2125.0,0.13907,387.0
3pf6-B,2054.0,0.35654,1549.0
3pf7-A,4093.0,0.1986,1121.0
3pfe-A,5120.0,0.24439,635.0
3pfg-A,2449.0,0.22748,482.0
3pfo-B,4778.0,0.26729,0.0
3pfy-A,2028.0,0.26922,0.0
3pg0-A,1454.0,0.23856,852.0
3pg7-B,3661.0,0.27378,757.0
3pgu-A,7456.0,0.39681,5532.0
3phh-A,3474.0,0.27489,835.0
3phs-A,2505.0,0.1789,618.0
3pij-B,4051.0,0.2004,0.0
3piu-A,4424.0,0.2489,0.0
3piv-A,1313.0,0.15494,483.0
3piw-A,2088.0,0.23429,565.0
3pj0-B,3898.0,0.2362,0.0
3pjp-A,2653.0,0.23383,0.0
3pjv-D,4393.0,0.41671,2770.0
3pko-A,3306.0,0.21647,0.0
3pl0-B,3360.0,0.27682,911.0
3pl8-A,6085.0,0.24328,911.0
3pln-A,5165.0,0.26748,0.0
3plu-A,1271.0,0.26607,0.0
3plw-A,2134.0,0.33287,2007.0
3pm2-A,2617.0,0.25988,1963.0
3pmc-B,2262.0,0.27289,0.0
3pme-A,4986.0,0.26113,1403.0
3pmo-A,6047.0,0.31048,1232.0
3pms-A,3228.0,0.24327,836.0
3pn3-B,2239.0,0.23663,1017.0
3pnn-A,2569.0,0.173,309.0
3pnx-F,3130.0,0.36181,0.0
3poh-A,4158.0,0.22998,383.0
3poj-B,1210.0,0.17873,0.0
3pop-C,4194.0,0.22317,0.0
3pow-A,2096.0,0.17825,625.0
3pp2-B,1073.0,0.16548,0.0
3pp4-P,878.0,0.37219,775.0
3pp5-A,2463.0,0.37951,1080.0
3ppb-B,2501.0,0.24775,631.0
3ppl-A,4467.0,0.25269,654.0
3ppm-B,5548.0,0.27474,0.0
3pr6-A,2893.0,0.33245,0.0
3pro-D,2375.0,0.26961,0.0
3ps0-D,3912.0,0.2729,0.0
3psh-A,2721.0,0.19146,939.0
3psm-A,686.0,0.19701,0.0
3pt1-A,3882.0,0.20196,0.0
3pt5-A,3133.0,0.24052,718.0
3pty-A,4503.0,0.329,0.0
3pu5-A,2781.0,0.20199,371.0
3pu9-B,3514.0,0.29213,0.0
3puc-A,1186.0,0.21032,302.0
3pve-B,2298.0,0.293,0.0
3pvh-A,1445.0,0.18655,207.0
3pvi-B,2760.0,0.28163,0.0
3pvt-A,4182.0,0.26993,1106.0
3pvv-A,1107.0,0.18846,346.0
3pvz-D,4205.0,0.23262,0.0
3pw3-D,4166.0,0.26228,0.0
3pwx-B,3148.0,0.28052,0.0
3py9-A,2535.0,0.13916,0.0
3pyc-A,1792.0,0.23723,586.0
3pyw-A,1490.0,0.15383,401.0
3q18-B,3506.0,0.29002,0.0
3q1c-A,2881.0,0.17571,509.0
3q1n-A,2116.0,0.17411,0.0
3q1t-B,3706.0,0.3311,0.0
3q1x-A,3632.0,0.2891,0.0
3q20-B,2613.0,0.32117,1272.0
3q23-B,8205.0,0.17591,908.0
3q2i-A,4399.0,0.27946,550.0
3q2u-A,2437.0,0.24126,0.0
3q3e-A,5408.0,0.21571,588.0
3q3j-B,2777.0,0.32167,0.0
3q4a-B,1786.0,0.22214,0.0
3q4o-A,1461.0,0.17162,379.0
3q63-D,1686.0,0.21563,720.0
3q64-A,1987.0,0.23016,391.0
3q6a-D,1695.0,0.25085,842.0
3q6b-A,1923.0,0.20767,631.0
3q71-A,1956.0,0.19169,830.0
3q7m-A,3945.0,0.28284,0.0
3q7r-B,1906.0,0.30952,0.0
3q87-A,1646.0,0.22719,0.0
3q87-B,2148.0,0.26291,1144.0
3q8d-B,2749.0,0.22364,1405.0
3q9l-B,2304.0,0.19229,633.0
3qao-A,3183.0,0.30168,0.0
3qb8-B,2354.0,0.24973,0.0
3qbm-B,3075.0,0.29084,877.0
3qbt-H,2339.0,0.24694,1129.0
3qc0-A,2937.0,0.25617,867.0
3qc1-A,3053.0,0.2429,742.0
3qc7-A,4884.0,0.36908,2597.0
3qd7-X,1546.0,0.20361,753.0
3qdl-D,3861.0,0.35228,0.0
3qek-B,3923.0,0.24067,0.0
3qex-A,9696.0,0.23424,824.0
3qf2-A,947.0,0.17338,297.0
3qf7-D,1236.0,0.34276,0.0
3qfe-A,4079.0,0.31317,0.0
3qfl-A,4163.0,0.38084,0.0
3qfm-A,2765.0,0.23765,668.0
3qft-A,4349.0,0.20285,1342.0
3qgu-B,4517.0,0.24668,1301.0
3qh6-A,2330.0,0.29501,979.0
3qh9-A,1974.0,0.28473,791.0
3qhb-B,2443.0,0.25765,591.0
3qhe-C,4461.0,0.28336,0.0
3qho-C,3015.0,0.22041,0.0
3qhp-B,2385.0,0.3095,0.0
3qhq-A,4916.0,0.35339,2476.0
3qhy-B,2557.0,0.24568,971.0
3qi7-B,3166.0,0.19291,0.0
3qir-C,2191.0,0.30359,0.0
3qit-A,3030.0,0.22753,0.0
3qj4-B,3687.0,0.2224,0.0
3qks-C,1088.0,0.50511,0.0
3qkx-B,2833.0,0.27807,1063.0
3ql9-A,1799.0,0.23702,0.0
3qm9-A,2013.0,0.26691,0.0
3qml-D,2635.0,0.18339,0.0
3qnm-A,2047.0,0.18165,665.0
3qns-A,3692.0,0.25836,1351.0
3qoo-A,2424.0,0.28501,0.0
3qor-B,1722.0,0.23874,0.0
3qp4-A,2247.0,0.22947,667.0
3qpa-A,1856.0,0.22759,0.0
3qqa-A,3820.0,0.30772,2852.0
3qqm-H,2718.0,0.26094,0.0
3qr7-B,3684.0,0.30414,0.0
3qra-A,4626.0,0.49844,3327.0
3qrl-A,1874.0,0.23552,793.0
3qs2-A,2399.0,0.26934,778.0
3qsg-A,4431.0,0.31357,2272.0
3qsj-A,2788.0,0.24813,0.0
3qsl-A,2802.0,0.22557,1008.0
3qsz-A,2109.0,0.22256,604.0
3qta-A,2676.0,0.25188,764.0
3qth-B,2692.0,0.28866,0.0
3qtm-A,4336.0,0.25179,0.0
3qu3-C,1467.0,0.1983,698.0
3qu5-A,2211.0,0.21643,0.0
3quf-A,2489.0,0.15097,0.0
3qug-A,1631.0,0.23451,696.0
3qv0-A,2911.0,0.24966,621.0
3qva-D,1692.0,0.30825,0.0
3qvl-B,3532.0,0.32315,0.0
3qvs-A,4864.0,0.30283,3142.0
3qw9-B,2997.0,0.31451,1118.0
3qwe-A,5727.0,0.32733,1412.0
3qwg-B,1494.0,0.2622,0.0
3qwl-A,3225.0,0.24645,539.0
3qwm-A,2603.0,0.30006,0.0
3qwn-C,2497.0,0.22293,897.0
3qwu-B,4450.0,0.23712,2212.0
3qxb-C,3829.0,0.30415,0.0
3qxc-A,3102.0,0.28062,1293.0
3qxy-B,5135.0,0.25379,0.0
3qy7-A,2744.0,0.23411,466.0
3qy9-A,2657.0,0.20645,0.0
3qye-B,3726.0,0.23296,1536.0
3qyf-B,3172.0,0.23358,956.0
3qzb-A,2162.0,0.27346,1282.0
3qzm-A,1696.0,0.22944,452.0
3qzr-A,1971.0,0.22627,520.0
3qzx-A,3015.0,0.28932,2561.0
3r0a-A,2351.0,0.26607,1541.0
3r0n-A,1666.0,0.23088,418.0
3r0v-A,2300.0,0.20455,0.0
3r15-A,1361.0,0.27844,478.0
3r1k-A,4077.0,0.21593,937.0
3r1x-B,4153.0,0.30309,2310.0
3r24-A,4311.0,0.29994,2514.0
3r2c-A,1813.0,0.23163,1035.0
3r2p-A,4123.0,0.27256,3651.0
3r2q-A,3388.0,0.30564,1432.0
3r3c-A,2043.0,0.25376,0.0
3r3p-B,1522.0,0.2286,689.0
3r41-A,3033.0,0.25415,1397.0
3r44-A,5214.0,0.23674,729.0
3r4i-F,4490.0,0.30584,0.0
3r4k-B,3484.0,0.26506,1089.0
3r4v-A,3903.0,0.24566,665.0
3r4z-A,4507.0,0.26932,743.0
3r5g-A,2285.0,0.22122,854.0
3r5t-A,3074.0,0.22165,946.0
3r62-B,2211.0,0.24734,1041.0
3r6a-A,1718.0,0.23483,635.0
3r6d-A,2816.0,0.26122,0.0
3r72-A,1732.0,0.23876,1179.0
3r75-A,6386.0,0.23918,0.0
3r7a-B,2514.0,0.22944,512.0
3r84-C,1930.0,0.31124,1748.0
3r84-V,3074.0,0.41351,0.0
3r85-F,840.0,0.37872,542.0
3r87-A,2836.0,0.36378,1370.0
3r8j-B,2385.0,0.23185,462.0
3r90-F,2153.0,0.22613,894.0
3r9f-B,3213.0,0.32752,1198.0
3r9m-A,3896.0,0.22327,779.0
3rbn-A,3316.0,0.2611,0.0
3rbs-A,2715.0,0.20846,0.0
3rby-A,2880.0,0.23003,822.0
3rc1-A,3040.0,0.2063,614.0
3rc3-A,7120.0,0.24807,0.0
3rd5-A,3107.0,0.27459,0.0
3ren-B,3422.0,0.22258,0.0
3ret-A,2838.0,0.38707,1975.0
3rf0-B,1958.0,0.18543,466.0
3rf3-B,3943.0,0.26658,1931.0
3rf3-D,972.0,0.37284,972.0
3rfa-A,2685.0,0.17437,490.0
3rfe-B,1856.0,0.28946,862.0
3rfi-A,2834.0,0.46232,2834.0
3rft-C,3353.0,0.27365,1831.0
3rfy-A,6839.0,0.29727,3084.0
3rga-A,3219.0,0.2472,587.0
3rgc-B,3666.0,0.23041,898.0
3rgo-A,2321.0,0.28042,591.0
3rh0-B,1408.0,0.20471,0.0
3rh2-A,3407.0,0.28642,1386.0
3rht-D,2757.0,0.24014,679.0
3rhz-A,3808.0,0.25323,0.0
3rip-A,7904.0,0.27459,1165.0
3rj2-X,2356.0,0.31937,1177.0
3rjo-A,4168.0,0.20238,0.0
3rjt-B,2717.0,0.27993,0.0
3rju-A,3335.0,0.22522,628.0
3rjv-A,2048.0,0.19753,336.0
3rk1-B,3112.0,0.2708,0.0
3rk6-B,2080.0,0.18271,0.0
3rkc-B,1587.0,0.22267,961.0
3rkg-A,4020.0,0.26072,1753.0
3rl5-A,3135.0,0.25076,827.0
3rlf-F,13951.0,0.46445,0.0
3rlf-G,9786.0,0.54867,9517.0
3rlg-A,2434.0,0.19904,540.0
3rlk-A,2512.0,0.24145,601.0
3rlo-A,2158.0,0.19466,0.0
3rls-A,2750.0,0.26017,0.0
3rm3-A,3159.0,0.29156,1278.0
3rmh-A,2673.0,0.31596,0.0
3rmq-A,2133.0,0.31864,1347.0
3rmr-B,3521.0,0.251,0.0
3rnl-A,2894.0,0.24123,0.0
3rnq-B,3049.0,0.2762,0.0
3rnr-B,2973.0,0.28521,664.0
3rns-A,2205.0,0.22625,0.0
3rnv-A,2558.0,0.3376,0.0
3ro3-A,2970.0,0.34232,1428.0
3rob-B,2703.0,0.33624,0.0
3rot-B,2884.0,0.22876,848.0
3rpc-B,2981.0,0.26369,830.0
3rpd-B,3262.0,0.23125,0.0
3rpe-A,3113.0,0.29258,0.0
3rpf-B,2771.0,0.31593,0.0
3rpj-A,1675.0,0.21373,0.0
3rpp-C,3267.0,0.275,0.0
3rpz-A,2363.0,0.1877,433.0
3rq1-C,4194.0,0.23196,1531.0
3rq4-A,2844.0,0.22638,1284.0
3rq9-B,1645.0,0.24025,1074.0
3rqa-B,3499.0,0.33748,0.0
3rqt-A,2163.0,0.11097,487.0
3rri-B,2585.0,0.30516,0.0
3rrw-B,2630.0,0.21809,478.0
3rs1-B,2451.0,0.32344,994.0
3rst-G,2843.0,0.22533,0.0
3rt2-A,2247.0,0.2335,589.0
3rt3-C,2135.0,0.30552,1941.0
3ruf-B,4568.0,0.3126,1040.0
3rva-A,4981.0,0.24213,0.0
3rvc-A,2391.0,0.34016,817.0
3rwn-B,1956.0,0.24304,0.0
3rwx-A,4560.0,0.32283,0.0
3rx6-A,4327.0,0.31529,2360.0
3rx9-A,1694.0,0.23866,1183.0
3rxy-E,3083.0,0.24513,0.0
3ry0-A,1454.0,0.29649,0.0
3ry3-B,4460.0,0.21441,0.0
3ry4-A,2086.0,0.22215,552.0
3rza-A,3031.0,0.18878,0.0
3rzi-B,5291.0,0.27664,0.0
3rzn-A,3562.0,0.3164,2148.0
3s0a-A,1249.0,0.18793,743.0
3s1s-A,6905.0,0.19114,937.0
3s21-A,3761.0,0.24012,0.0
3s25-A,2733.0,0.21894,0.0
3s2j-A,3520.0,0.2281,710.0
3s2r-B,1842.0,0.2889,0.0
3s32-A,1894.0,0.20207,0.0
3s44-A,2770.0,0.15521,516.0
3s4l-A,3239.0,0.30733,2451.0
3s4y-A,2571.0,0.23315,0.0
3s5j-A,3114.0,0.21576,0.0
3s5m-A,8654.0,0.19138,995.0
3s5t-A,3305.0,0.2562,0.0
3s5w-A,5419.0,0.26329,0.0
3s64-A,1702.0,0.33068,1469.0
3s6e-B,1953.0,0.31985,1163.0
3s6f-A,3236.0,0.33977,1738.0
3s6n-2,3910.0,0.29982,0.0
3s6p-B,7431.0,0.32226,0.0
3s6p-E,1654.0,0.54462,0.0
3s83-A,3499.0,0.28401,0.0
3s84-B,4709.0,0.242,3807.0
3s8g-A,12007.0,0.55539,0.0
3s8g-B,4038.0,0.39491,2543.0
3s8g-C,2145.0,0.68596,2145.0
3s8i-A,1883.0,0.26532,0.0
3s8m-A,4393.0,0.26488,2297.0
3s8s-A,1268.0,0.20608,279.0
3s98-A,3998.0,0.25882,0.0
3s99-A,2544.0,0.1943,764.0
3s9d-C,2210.0,0.32673,0.0
3s9d-D,2886.0,0.26275,0.0
3s9j-A,3433.0,0.21903,733.0
3s9x-A,2637.0,0.2901,0.0
3sb4-A,3709.0,0.23724,0.0
3sbt-B,3496.0,0.2366,0.0
3sc7-X,3427.0,0.18872,0.0
3scy-A,2838.0,0.20088,0.0
3sd2-A,1990.0,0.33872,1065.0
3sd7-A,2628.0,0.23201,790.0
3sdb-A,6676.0,0.2532,1128.0
3sde-B,4293.0,0.24251,1174.0
3see-A,1840.0,0.1764,0.0
3sfv-B,3266.0,0.14753,486.0
3sg0-A,3064.0,0.21817,582.0
3sg2-A,3389.0,0.18222,0.0
3sg3-A,3300.0,0.17907,0.0
3sg4-A,3422.0,0.18242,0.0
3sg5-A,4393.0,0.20619,0.0
3sg6-A,4582.0,0.21491,0.0
3sg7-A,3013.0,0.15663,0.0
3sgg-A,3409.0,0.18595,0.0
3sgw-A,2273.0,0.28117,680.0
3shg-A,2466.0,0.22083,717.0
3sho-B,3178.0,0.32264,0.0
3shp-B,3420.0,0.35396,0.0
3shq-A,3071.0,0.20248,927.0
3shs-A,3241.0,0.19434,641.0
3sib-A,3868.0,0.37264,2685.0
3sig-A,2700.0,0.22155,423.0
3sj5-B,2570.0,0.24448,1125.0
3sjh-B,585.0,0.2073,0.0
3sjm-B,1061.0,0.26127,471.0
3sk2-B,2818.0,0.30647,0.0
3sk7-A,1478.0,0.23199,0.0
3sk9-A,3073.0,0.28273,1149.0
3skq-A,2770.0,0.22574,599.0
3skv-A,3700.0,0.22594,0.0
3sl9-F,774.0,0.29385,0.0
3slr-A,4909.0,0.27132,612.0
3sm4-B,3185.0,0.24982,0.0
3smt-A,5403.0,0.24486,0.0
3snk-A,1440.0,0.21991,389.0
3sno-A,3109.0,0.24492,0.0
3so6-A,2682.0,0.32478,0.0
3soj-A,1258.0,0.19833,735.0
3sok-A,3255.0,0.35144,0.0
3son-B,2800.0,0.34474,460.0
3soy-A,1798.0,0.21842,0.0
3spa-A,9900.0,0.23143,0.0
3spe-A,3768.0,0.31371,0.0
3sq7-D,3931.0,0.20971,0.0
3sql-A,5421.0,0.25411,1556.0
3sqn-A,6809.0,0.28133,0.0
3sqz-A,3656.0,0.22718,0.0
3sre-A,4263.0,0.30294,0.0
3sri-A,2868.0,0.20759,0.0
3ss7-X,4129.0,0.24231,508.0
3ssb-D,1368.0,0.41758,588.0
3ssc-A,1621.0,0.19802,325.0
3sso-C,5216.0,0.25424,1529.0
3sto-A,3104.0,0.20138,0.0
3su6-A,2097.0,0.21855,792.0
3suk-A,1222.0,0.22251,489.0
3sum-D,1779.0,0.24555,611.0
3swo-D,4246.0,0.25514,0.0
3swy-A,1789.0,0.38161,0.0
3sx6-A,4677.0,0.25313,2254.0
3sxm-B,2206.0,0.27984,0.0
3sxu-A,1790.0,0.21979,0.0
3sxu-B,1501.0,0.24558,0.0
3sy1-A,2751.0,0.24397,780.0
3sy6-B,3681.0,0.2908,1780.0
3sz3-A,4516.0,0.26072,2235.0
3sza-B,4901.0,0.23001,0.0
3szv-A,7597.0,0.4214,6431.0
3szy-A,4226.0,0.25446,1099.0
3t1o-A,2993.0,0.29578,1280.0
3t2c-A,5597.0,0.32027,1240.0
3t2l-A,4550.0,0.28125,0.0
3t33-A,2958.0,0.1659,373.0
3t3l-A,1343.0,0.20171,713.0
3t4l-B,3275.0,0.23145,597.0
3t4r-A,1822.0,0.36346,1048.0
3t5n-A,2799.0,0.20639,0.0
3t5x-A,3343.0,0.30385,0.0
3t6a-A,3049.0,0.20777,1360.0
3t6o-A,1976.0,0.28148,725.0
3t6s-A,4743.0,0.31112,0.0
3t7a-A,4105.0,0.25709,1569.0
3t7d-B,4561.0,0.2335,0.0
3t7h-B,3607.0,0.24375,1657.0
3t7k-A,2152.0,0.17173,0.0
3t7l-A,1398.0,0.27214,875.0
3t7z-A,1706.0,0.24735,673.0
3t8k-B,2162.0,0.21847,506.0
3t92-A,2400.0,0.26789,1175.0
3t9o-B,2879.0,0.36091,2613.0
3t9w-A,3763.0,0.30157,990.0
3t9y-A,2725.0,0.27329,1608.0
3tac-B,3668.0,0.21615,0.0
3tah-B,2875.0,0.22885,457.0
3tbd-A,3866.0,0.22468,635.0
3tbn-A,1327.0,0.23726,0.0
3tbo-A,1242.0,0.30419,0.0
3tc3-B,2321.0,0.17321,0.0
3tc8-B,2609.0,0.2273,659.0
3tcv-A,2584.0,0.22708,564.0
3tdg-A,3089.0,0.23419,1002.0
3tdn-B,2066.0,0.19873,0.0
3tds-E,5569.0,0.49586,5033.0
3tdu-D,1252.0,0.23358,570.0
3tdw-A,3914.0,0.25568,619.0
3te8-B,2167.0,0.24928,1116.0
3tee-A,3151.0,0.24788,1030.0
3teq-C,2638.0,0.3256,0.0
3tew-A,4969.0,0.14745,745.0
3tfg-B,2051.0,0.20897,959.0
3tfj-B,3628.0,0.20762,0.0
3tg2-A,2900.0,0.30105,1783.0
3tg7-A,15330.0,0.34031,2780.0
3tg9-B,3631.0,0.25988,0.0
3thg-A,1704.0,0.24218,636.0
3thi-A,3132.0,0.20229,565.0
3tj5-B,1464.0,0.51513,1464.0
3tj7-D,2791.0,0.27092,616.0
3tj8-B,2668.0,0.30219,944.0
3tjm-A,2897.0,0.23174,1136.0
3tjr-A,3683.0,0.29941,0.0
3tjy-A,1094.0,0.21999,531.0
3tk8-C,3994.0,0.31924,2127.0
3tl4-X,2173.0,0.18981,0.0
3tl8-K,1976.0,0.314,0.0
3tlq-B,2737.0,0.23713,0.0
3tm4-A,4108.0,0.23357,0.0
3tm8-A,2770.0,0.18859,0.0
3tmg-B,2879.0,0.24896,1003.0
3to3-A,5708.0,0.22082,0.0
3tos-J,3889.0,0.28988,1153.0
3tow-A,2190.0,0.24502,819.0
3tpd-A,4860.0,0.26885,826.0
3tq2-A,1755.0,0.44782,0.0
3tqq-A,3482.0,0.22897,0.0
3ts3-B,3095.0,0.29179,0.0
3ts9-A,1754.0,0.22691,639.0
3tsa-A,3933.0,0.25627,0.0
3tt9-A,3166.0,0.25422,607.0
3ttc-A,6331.0,0.2542,1710.0
3ttg-A,3402.0,0.21507,0.0
3tu3-B,6036.0,0.21994,0.0
3tu8-A,1488.0,0.15318,0.0
3tuf-A,1547.0,0.19707,0.0
3tuf-B,2069.0,0.24543,0.0
3tuo-A,2269.0,0.33921,1568.0
3tut-A,3235.0,0.225,768.0
3tv0-B,2494.0,0.33191,0.0
3tva-B,2524.0,0.19893,0.0
3tvq-A,1971.0,0.23353,447.0
3tw0-D,3097.0,0.18812,710.0
3tw8-C,4388.0,0.24442,0.0
