Uniprot_ID,PDB_ID,Species,Tax_ID,Type,Expression,Tissue_Expressed
Q9BWU0,4h87-A,HOMO SAPIENS,9606.0,soluble,33.9,testis
P60477,4h8e-A,STAPHYLOCOCCUS AUREUS SUBSP. AUREUS,158879.0,,,
Q9UER7,4h9n-C,HOMO SAPIENS,9606.0,aggregator,44.3,spleen
P33312,4ha7-B,SACCHAROMYCES CEREVISIAE,559292.0,,,
P41920,4hat-B,HOMO SAPIENS,9606.0,,,
P30822,4hat-C,HOMO SAPIENS,9606.0,,,
Q7N4T1,4hb9-A,PHOTORHABDUS LUMINESCENS,243265.0,,,
Q8QL55,4hbe-B,RUBELLA VIRUS,11043.0,,,
C8XA43,4hbz-A,NAKAMURELLA MULTIPARTITA,479431.0,,,
P23771,4hc9-A,HOMO SAPIENS,9606.0,,172.9,skin
P32797,4hce-A,SACCHAROMYCES CEREVISIAE,559292.0,,,
D5U596,4hcj-A,BRACHYSPIRA MURDOCHII,526224.0,,,
F1Q6N2,4hcs-A,DANIO RERIO,7955.0,,,
P09391,4hdd-A,ESCHERICHIA COLI,562.0,,,
Q81R11,4hde-A,BACILLUS ANTHRACIS,1392.0,,,
O00522,4hdo-A,HOMO SAPIENS,9606.0,,23.8,parathyroid gland
G8N3E1,4he6-A,GEOBACILLUS THERMOLEOVORANS,1111068.0,,,
P56552,4he7-A,PENTADIPLANDRA BRAZZEANA,43545.0,,,
O55778,4heo-A,HENDRA VIRUS,928303.0,,,
D1BLB4,4hes-B,VEILLONELLA PARVULA,479436.0,,,
D5C6F7,4hfk-D,ENTEROBACTER CLOACAE,716541.0,,,
Q97PF7,4hfq-B,STREPTOCOCCUS PNEUMONIAE,170187.0,,,
O31803,4hfs-B,BACILLUS SUBTILIS SUBSP. SUBTILIS,224308.0,,,
Q5ZUE7,4hfv-A,LEGIONELLA PNEUMOPHILA SUBSP. PNEUMOPHILA,272624.0,,,
Q2IE03,4hg2-A,ANAEROMYXOBACTER DEHALOGENANS,290397.0,,,
Q53119,4hh3-C,RHODOBACTER SPHAEROIDES,272943.0,,,
D3GUW1,4hh5-A,ESCHERICHIA COLI,216592.0,,,
Q6DLV0,4hhj-A,DENGUE VIRUS 3,11069.0,,,
Q9SGH6,4hhr-A,ARABIDOPSIS THALIANA,3702.0,,,
Q9Y5P4,4hhv-B,HOMO SAPIENS,9606.0,soluble,49.9,thyroid gland
P0C6C9,4hhx-A,VIBRIO CHOLERAE O1 BIOVAR EL TOR STR. N16961,243277.0,,,
Q09067,4hi0-B,HELICOBACTER PYLORI,85962.0,,,
P0C794,4hi6-D,BORNA DISEASE VIRUS,12455.0,,,
Q13418,4hi8-A,HOMO SAPIENS,9606.0,soluble,412.2,seminal vesicle
P48059,4hi8-B,HOMO SAPIENS,9606.0,soluble,99.1,skeletal muscle
None,4hia-B,,,,,
O13988,4hik-A,SCHIZOSACCHAROMYCES POMBE,284812.0,,,
D0B6G5,4hjh-B,BRUCELLA MELITENSIS BV. 1,224914.0,,,
P0ABW7,4hji-B,ESCHERICHIA COLI,562.0,,,
P0C960,4hjz-A,ESCHERICHIA COLI,83333.0,,,
B7H2D1,4hkg-A,ACINETOBACTER BAUMANNII,557600.0,,,
D3GUW0,4hkh-G,ESCHERICHIA COLI,216592.0,,,
Q8Y3M1,4hku-A,LISTERIA MONOCYTOGENES,169963.0,,,
Q96BZ9,4hl4-A,HOMO SAPIENS,9606.0,,24.2,basal ganglia
B6WUJ7,4hlb-A,DESULFOVIBRIO PIGER,411464.0,,,
Q95211,4hls-B,ORYCTOLAGUS CUNICULUS,9986.0,,,
Q51793,4hms-B,PSEUDOMONAS FLUORESCENS,294.0,,,
P37590,4hn7-A,ESCHERICHIA COLI,83333.0,,,
C8ZZN2,4hnl-A,ENTEROCOCCUS GALLINARUM EG2,565653.0,,,
Q9WYJ7,4hno-A,THERMOTOGA MARITIMA,243274.0,,,
Q5H9F3,4hpm-A,HOMO SAPIENS,9606.0,,11.3,placenta
Q9BSM1,4hpm-D,HOMO SAPIENS,9606.0,,18.1,retina
P43298,4hq1-A,ARABIDOPSIS THALIANA,3702.0,,,
P01127,4hqu-A,HOMO SAPIENS,9606.0,,40.2,placenta
A5Y2E1,4hr1-B,PYROCOCCUS ABYSSI VIRUS 1,425386.0,,,
D4GUF6,4hro-B,HALOFERAX VOLCANII DS2,309800.0,,,
D4GZE7,4hrs-A,HALOFERAX VOLCANII DS2,309800.0,,,
Q7BMM3,4hrv-B,NEISSERIA MENINGITIDIS,487.0,,,
P95106,4hs1-A,MYCOBACTERIUM TUBERCULOSIS,1773.0,,,
Q9HWW2,4hsp-A,PSEUDOMONAS AERUGINOSA,208964.0,,,
None,4hst-A,,,,,
None,4hst-B,,,,,
Q8XDG3,4htf-A,ESCHERICHIA COLI,83334.0,,,
P49917,4htp-B,HOMO SAPIENS,9606.0,,23.1,retina
Q9KEI9,4htu-B,BACILLUS HALODURANS,272558.0,,,
Q8ZIE8,4hv4-B,YERSINIA PESTIS,214092.0,,,
O29689,4hvk-A,ARCHAEOGLOBUS FULGIDUS,224325.0,,,
Q68XJ3,4hvt-A,RICKETTSIA TYPHI,257363.0,,,
Q6ZVK8,4hvy-A,HOMO SAPIENS,9606.0,,17.0,pancreas
Q0WUQ1,4hwc-A,ARABIDOPSIS THALIANA,3702.0,,,
Q7L513,4hwn-A,HOMO SAPIENS,9606.0,,27.3,lymph node
Q7L513,4hwn-A,HOMO SAPIENS,9606.0,,98.4,tonsil
A1TSQ3,4hwv-B,ACIDOVORAX CITRULLI,397945.0,,,
O58323,4hxf-B,PYROCOCCUS HORIKOSHII,70601.0,,,
Q13490,4hy4-B,HOMO SAPIENS,9606.0,soluble,50.6,thymus
D0LNN2,4hyl-B,HALIANGIUM OCHRACEUM,502025.0,,,
G4FDE4,4hyn-B,THERMOTOGA MARITIMA,243274.0,,,
A7B2S7,4hyz-A,RUMINOCOCCUS GNAVUS,411470.0,,,
B4XH91,4hz4-A,ACTINOBACILLUS PLEUROPNEUMONIAE,715.0,,,
C6BHF2,4hz9-A,RALSTONIA PICKETTII,428406.0,,,
C6BHF3,4hz9-B,RALSTONIA PICKETTII,428406.0,,,
Q72QN4,4hzi-B,LEPTOSPIRA INTERROGANS SEROVAR COPENHAGENI,267671.0,,,
Q8GGP1,4hzo-A,STREPTOMYCES ATROOLIVACEUS,66869.0,,,
Q8CJF7,4i0o-A,MUS MUSCULUS,10090.0,,,
B1MD68,4i0x-C,MYCOBACTERIUM ABSCESSUS,561007.0,,,
B1MD69,4i0x-J,MYCOBACTERIUM ABSCESSUS,561007.0,,,
Q8CIS0,4i16-A,MUS MUSCULUS,10090.0,,,
Q5LCY3,4i17-A,BACTEROIDES FRAGILIS,272559.0,,,
O60260,4i1f-A,HOMO SAPIENS,9606.0,,28.3,skeletal muscle
Q8L3W1,4i1k-B,ARABIDOPSIS THALIANA,3702.0,,,
Q99JB6,4i1l-A,MUS MUSCULUS,10090.0,,,
P11207,4i1s-B,SUS SCROFA,9823.0,,,
P09838,4i2a-A,MUS MUSCULUS,10090.0,,,
O69245,4i2o-B,BRADYRHIZOBIUM JAPONICUM,375.0,,,
C5IXN7,4i3g-B,STREPTOMYCES VENEZUELAE,54571.0,,,
Q9I6V6,4i3m-A,PSEUDOMONAS AERUGINOSA,287.0,,,
D9IR22,4i4c-B,VIBRIO VULNIFICUS,672.0,,,
None,4i4o-B,,,,,
Q06190,4i5j-A,HOMO SAPIENS,9606.0,,180.5,skeletal muscle
P22108,4i5t-B,SACCHAROMYCES CEREVISIAE,559292.0,,,
D0LJL3,4i66-A,HALIANGIUM OCHRACEUM,502025.0,,,
B7I8D0,4i6k-A,ACINETOBACTER BAUMANNII,480119.0,,,
Q8GGH0,4i6r-A,ENTEROBACTER SP.,211595.0,,,
D5SMT1,4i6v-C,PLANCTOMYCES LIMNOPHILUS,521674.0,,,
Q14554,4i6x-A,HOMO SAPIENS,9606.0,soluble,80.2,liver
P13702,4i6y-A,PSEUDOMONAS MEVALONII,32044.0,,,
Q57ZL6,4i71-A,TRYPANOSOMA BRUCEI BRUCEI,999953.0,,,
P35225,4i77-Z,HOMO SAPIENS,9606.0,,24.3,testis
Q8NFH3,4i79-B,HOMO SAPIENS,9606.0,soluble,17.0,tonsil
P44602,4i84-B,HAEMOPHILUS INFLUENZAE,71421.0,,,
P0CW87,4i86-B,GLUCONACETOBACTER XYLINUS,28448.0,,,
P00760,4i8h-A,BOS TAURUS,9913.0,,,
A7V1G8,4i8i-A,BACTEROIDES UNIFORMIS,411479.0,,,
P52129,4i8o-B,ESCHERICHIA COLI,83333.0,,,
Q9FHD7,4i93-A,ARABIDOPSIS THALIANA,3702.0,,,
P45481,4i9o-A,MUS MUSCULUS,10090.0,,,
Q6RJQ3,4i9x-A,HUMAN HERPESVIRUS 5,295027.0,,,
Q5FL96,4ia6-A,LACTOBACILLUS ACIDOPHILUS,272621.0,,,
A7V626,4iab-C,BACTEROIDES UNIFORMIS,411479.0,,,
Q97P69,4iaj-B,STREPTOCOCCUS PNEUMONIAE,170187.0,,,
O18426,4iau-A,GEODIA CYDONIUM,6047.0,,,
Q97TX9,4ic1-K,SULFOLOBUS SOLFATARICUS,273057.0,,,
P38713,4ic4-A,SACCHAROMYCES CEREVISIAE,559292.0,,,
P16087,4ic9-A,FELINE IMMUNODEFICIENCY VIRUS,11674.0,,,
B7AGU1,4ici-A,BACTEROIDES EGGERTHII,483216.0,,,
Q15813,4icv-A,HOMO SAPIENS,9606.0,,7.9,skeletal muscle
Q8N960,4icw-A,HOMO SAPIENS,9606.0,,15.5,ovary
A7M5V0,4id2-B,BACTEROIDES OVATUS,411476.0,,,
A9CL58,4id9-B,AGROBACTERIUM FABRUM,176299.0,,,
Q8WXF7,4ido-A,HOMO SAPIENS,9606.0,,42.8,cerebral cortex
Q8WXF7,4ido-A,HOMO SAPIENS,9606.0,,78.3,duodenum
Q9C0B1,4ie5-A,HOMO SAPIENS,9606.0,soluble,43.9,white matter
Q9NPF5,4iej-A,HOMO SAPIENS,9606.0,soluble,53.8,adrenal gland
Q81W36,4ifa-A,BACILLUS ANTHRACIS,198094.0,,,
A8AW49,4igb-C,STREPTOCOCCUS GORDONII,29390.0,,,
Q9Z0I9,4igi-A,MUS MUSCULUS,10090.0,,,
P38398,4igk-A,HOMO SAPIENS,9606.0,,14.5,thymus
B6A882,4igl-D,YERSINIA,373547.0,,,
Q8T017,4igu-B,DROSOPHILA MELANOGASTER,7227.0,,,
Q4J9L0,4ihq-C,SULFOLOBUS ACIDOCALDARIUS,330779.0,,,
I6YAR2,4ihu-B,MYCOBACTERIUM TUBERCULOSIS,83332.0,,,
None,4ihz-A,,,,,
O94609,4ii2-A,SCHIZOSACCHAROMYCES POMBE,284812.0,,,
Q5ZSQ2,4iik-A,LEGIONELLA PNEUMOPHILA,272624.0,,,
Q56328,4iil-A,TREPONEMA PALLIDUM SUBSP. PALLIDUM,243276.0,,,
Q2KKH9,4iiy-A,ESCHERICHIA COLI,562.0,,,
Q99XE2,4ija-A,STAPHYLOCOCCUS AUREUS SUBSP. AUREUS,158879.0,,,
A0QQK1,4ijn-A,MYCOBACTERIUM SMEGMATIS,246196.0,,,
K4DIE3,4ik1-A,"ENTACMAEA QUADRICOLOR, AEQUOREA VICTORIA",6118.0,,,
K4DIE3,4ik5-A,"ENTACMAEA QUADRICOLOR, AEQUOREA VICTORIA",6118.0,,,
K4DIE3,4ik8-A,"ENTACMAEA QUADRICOLOR, AEQUOREA VICTORIA",6118.0,,,
Q9Y5W9,4ikd-A,HOMO SAPIENS,9606.0,soluble,29.1,tonsil
P53676,4ikn-A,RATTUS NORVEGICUS,10116.0,,,
None,4ikv-A,,,,,
P51765,4il6-A,THERMOSYNECHOCOCCUS VULCANUS,32053.0,,,
None,4il6-C,,,,,
Q7DGD4,4il6-J,THERMOSYNECHOCOCCUS VULCANUS,32053.0,,,
None,4il6-M,,,,,
Q6Q0L4,4il7-A,SULFOLOBUS TURRETED ICOSAHEDRAL VIRUS,269145.0,,,
Q97WV8,4ill-A,SULFOLOBUS SOLFATARICUS,273057.0,,,
B0B7W8,4ilo-B,CHLAMYDIA TRACHOMATIS,471472.0,,,
C3LX44,4im9-C,VIBRIO CHOLERAE,345073.0,,,
Q9NX01,4in0-A,HOMO SAPIENS,9606.0,soluble,20.9,ovary
Q7MSS8,4ina-B,WOLINELLA SUCCINOGENES,844.0,,,
Q6Q0L3,4ind-S,SULFOLOBUS TURRETED ICOSAHEDRAL VIRUS,269145.0,,,
B5Z9J2,4ino-B,HELICOBACTER PYLORI,563041.0,,,
D0E9M1,4inw-A,AMYELOIS TRANSITELLA,680683.0,,,
G9BEX6,4inz-B,BACILLUS MEGATERIUM,1404.0,,,
E9P5T5,4io2-B,ADINETA VAGA,104782.0,,,
Q7DDU0,4ipi-A,NEISSERIA MENINGITIDIS,487.0,,,
Q59652,4ipu-A,PSEUDOMONAS AERUGINOSA,287.0,,,
P0A8T7,4iqz-B,ESCHERICHIA COLI,83333.0,,,
Q8IIJ8,4irf-A,PLASMODIUM FALCIPARUM,36329.0,,,
P55980,4irv-D,HELICOBACTER PYLORI,85962.0,,,
Q13625,4irv-G,HELICOBACTER PYLORI,85962.0,,49.8,bone marrow
I6WXG2,4isb-A,MYCOBACTERIUM TUBERCULOSIS,83332.0,,,
Q9VDE4,4it6-B,DROSOPHILA MELANOGASTER,7227.0,,,
P15659,4iuj-A,INFLUENZA A VIRUS,381518.0,,,
P78344,4iul-B,HOMO SAPIENS,9606.0,,516.4,bone marrow
P19811,4ium-A,EQUINE ARTERITIS VIRUS,11047.0,,,
Q9XI47,4iup-A,ARABIDOPSIS THALIANA,3702.0,,,
D2PUG5,4ius-A,KRIBBELLA FLAVIDA,479435.0,,,
B5QNF0,4iuw-A,LACTOBACILLUS RHAMNOSUS,486408.0,,,
Q7MD38,4ivn-A,VIBRIO VULNIFICUS,196600.0,,,
O67803,4iwb-B,AQUIFEX AEOLICUS,63363.0,,,
C1EBN1,4ix3-B,MICROMONAS,296587.0,,,
Q8SYK5,4ix7-B,DROSOPHILA MELANOGASTER,7227.0,,,
O80066,4iya-A,STAPHYLOCOCCUS PHAGE PVL,71366.0,,,
A7V743,4iyj-A,BACTEROIDES UNIFORMIS,411479.0,,,
A7VAR7,4iyk-A,BACTEROIDES UNIFORMIS,411479.0,,,
Q92RW4,4iym-H,SINORHIZOBIUM MELILOTI,266834.0,,,
Q9Z297,4iz7-B,HOMO SAPIENS,9606.0,,,
Q72GR8,4izh-A,THERMUS THERMOPHILUS,262724.0,,,
B3Y018,4j0d-A,LACTOBACILLUS PLANTARUM,1590.0,,,
O43818,4j0w-A,HOMO SAPIENS,9606.0,soluble,28.9,skeletal muscle
A1B198,4j1o-A,PARACOCCUS DENITRIFICANS,318586.0,,,
Q9H8S9,4j1v-A,HOMO SAPIENS,9606.0,,93.1,tonsil
Q8A3I4,4j27-B,BACTEROIDES THETAIOTAOMICRON,226186.0,,,
C5DB94,4j2g-B,LACHANCEA THERMOTOLERANS,559295.0,,,
Q9Y606,4j37-A,HOMO SAPIENS,9606.0,aggregator,23.0,bone marrow
P69517,4j39-A,TOMATO BUSHY STUNT VIRUS,12145.0,,,
Q92RS8,4j3c-B,SINORHIZOBIUM MELILOTI,266834.0,,,
Q9FYY0,4j3v-A,HORDEUM VULGARE,4513.0,,,
Q81R67,4j42-B,BACILLUS ANTHRACIS,260799.0,,,
Q54HG2,4j4a-H,DICTYOSTELIUM DISCOIDEUM,44689.0,,,
Q46E80,4j4h-C,METHANOSARCINA BARKERI,269797.0,,,
Q9Y530,4j5r-B,HOMO SAPIENS,9606.0,soluble,59.2,liver
P53008,4j5t-A,SACCHAROMYCES CEREVISIAE,559292.0,,,
A3DJ38,4j6o-A,CLOSTRIDIUM THERMOCELLUM,203119.0,,,
P41811,4j73-A,SACCHAROMYCES CEREVISIAE,4932.0,,,
P23226,4j7b-F,DANIO RERIO,7955.0,,,
O52793,4j7h-B,AMYCOLATOPSIS ORIENTALIS,31958.0,,,
O70348,4j7n-A,MUS MUSCULUS,10090.0,,,
Q92JF7,4j7o-A,RICKETTSIA CONORII,781.0,,,
P53860,4j7q-A,SACCHAROMYCES CEREVISIAE,559292.0,,,
P45545,4j8l-A,ESCHERICHIA COLI,83333.0,,,
A5YKK6,4j8s-A,HOMO SAPIENS,9606.0,soluble,108.2,testis
P70604,4j9y-B,RATTUS NORVEGICUS,10116.0,,,
Q8A947,4jb3-A,BACTEROIDES THETAIOTAOMICRON,226186.0,,,
Q9KTQ6,4jb7-A,VIBRIO CHOLERAE O1,243277.0,,,
A5VZY6,4jbd-A,PSEUDOMONAS PUTIDA,351746.0,,,
C7MW73,4jbe-A,SACCHAROMONOSPORA VIRIDIS,471857.0,,,
P0C7U7,4jbu-A,YERSINIA PESTIS,632.0,,,
H8LJX2,4jcc-A,STREPTOCOCCUS PNEUMONIAE,637987.0,,,
Q8Y7Y1,4jcq-A,LISTERIA MONOCYTOGENES,169963.0,,,
G4FFF4,4jd0-A,THERMOTOGA MARITIMA,243274.0,,,
G5EBF3,4jde-B,CAENORHABDITIS ELEGANS,6239.0,,,
D7DHH5,4jdn-B,CHLAMYDIA TRACHOMATIS,759364.0,,,
Q5LCG5,4jdu-A,BACTEROIDES FRAGILIS,272559.0,,,
P74103,4jdx-E,SYNECHOCYSTIS SP.,1111708.0,,,
P38265,4je3-A,SACCHAROMYCES CEREVISIAE,4932.0,,,
P38907,4je3-B,SACCHAROMYCES CEREVISIAE,4932.0,,,
A5FJK8,4jej-A,FLAVOBACTERIUM JOHNSONIAE,376686.0,,,
B4Y381,4jem-B,STREPTOMYCES RIMOFACIENS,504097.0,,,
D0AAZ5,4jf8-A,BARTONELLA BIRTLESII,111504.0,,,
Q73EI2,4jg2-A,BACILLUS CEREUS,222523.0,,,
A6LHQ6,4jg5-A,PARABACTEROIDES DISTASONIS,435591.0,,,
Q81VB7,4jg9-B,BACILLUS ANTHRACIS,1392.0,,,
Q8RPG0,4jgi-A,DESULFITOBACTERIUM HAFNIENSE,49338.0,,,
B7AGJ1,4jgl-A,BACTEROIDES EGGERTHII,483216.0,,,
O31671,4jgp-B,BACILLUS SUBTILIS SUBSP. SUBTILIS,224308.0,,,
Q61193,4jgw-B,MUS MUSCULUS,10090.0,,,
P0A729,4jhc-A,ESCHERICHIA COLI,83333.0,,,
Q92834,4jhn-D,HOMO SAPIENS,9606.0,,32.9,pituitary gland
P05050,4jht-A,ESCHERICHIA COLI,83333.0,,,
A6LHZ0,4jhy-A,PARABACTEROIDES DISTASONIS,435591.0,,,
O14713,4jif-A,HOMO SAPIENS,9606.0,,113.7,adipose tissue
Q2RM91,4jim-A,MOORELLA THERMOACETICA,264732.0,,,
Q9V1Y2,4jiu-A,PYROCOCCUS ABYSSI,272844.0,,,
None,4jj0-A,,,,,
Q5LI79,4jja-A,BACTEROIDES FRAGILIS,272559.0,,,
Q47NH7,4jjj-A,THERMOBIFIDA FUSCA,2021.0,,,
Q6P2Q9,4jk8-B,HOMO SAPIENS,9606.0,soluble,146.7,skeletal muscle
Q8I2F2,4jle-A,PLASMODIUM FALCIPARUM,36329.0,,,
Q7BSA3,4jmp-A,STAPHYLOCOCCUS AUREUS,1280.0,,,
B9JNP7,4jn7-A,AGROBACTERIUM RADIOBACTER,311403.0,,,
P49594,4jnd-A,CAENORHABDITIS ELEGANS,6239.0,,,
P14349,4jnh-A,HUMAN SPUMARETROVIRUS,11963.0,,,
Q7Z3B4,4jnu-D,HOMO SAPIENS,9606.0,soluble,35.0,bone marrow
P09546,4jnz-A,ESCHERICHIA COLI,83333.0,,,
F2RB80,4jo0-A,STREPTOMYCES VENEZUELAE,54571.0,,,
None,4jo6-Y,,,,,
Q9BVL2,4jo7-A,HOMO SAPIENS,9606.0,soluble,47.6,testis
Q9NPH0,4job-A,HOMO SAPIENS,9606.0,,21.9,parathyroid gland
Q9H668,4joi-A,HOMO SAPIENS,9606.0,,41.0,esophagus
Q86WV5,4joi-D,HOMO SAPIENS,9606.0,,49.5,liver
A4WW08,4joq-A,RHODOBACTER SPHAEROIDES,349102.0,,,
Q939T0,4jox-A,BACILLUS THURINGIENSIS,1428.0,,,
Q939S9,4jp0-A,BACILLUS THURINGIENSIS,1428.0,,,
None,4jp6-A,,,,,
P03646,4jpn-B,ENTEROBACTERIA PHAGE PHIX174,10847.0,,,
Q9H668,4jqf-A,HOMO SAPIENS,9606.0,,41.0,esophagus
B2JVC5,4jqp-A,BURKHOLDERIA PHYMATUM,391038.0,,,
A5ZHK1,4jqr-A,BACTEROIDES CACCAE,411901.0,,,
A7LUP9,4jrf-A,BACTEROIDES OVATUS,411476.0,,,
A7LQL7,4jrl-A,BACTEROIDES OVATUS,411476.0,,,
Q9UQB8,4js0-B,HOMO SAPIENS,9606.0,soluble,176.1,cerebral cortex
P15907,4js1-A,HOMO SAPIENS,9606.0,,495.9,liver
E3PJ86,4jtm-A,ESCHERICHIA COLI,316401.0,,,
Q02IG8,4jvc-A,PSEUDOMONAS AERUGINOSA,208963.0,,,
Q7NIT8,4jw0-E,GLOEOBACTER VIOLACEUS,251221.0,,,
None,4jw2-A,,,,,
Q12400,4jwj-B,SACCHAROMYCES CEREVISIAE,559292.0,,,
Q92L60,4jxr-A,SINORHIZOBIUM MELILOTI,266834.0,,,
P0ACU2,4jyk-B,ESCHERICHIA COLI,83333.0,,,
P51572,4jzp-B,HOMO SAPIENS,9606.0,soluble,294.1,adipose tissue
O35013,4jzu-B,BACILLUS SUBTILIS SUBSP. SUBTILIS,224308.0,,,
None,4jzz-A,,,,,
Q9SX65,4k02-A,ARABIDOPSIS THALIANA,3702.0,,,
Q2IDQ5,4k0d-B,ANAEROMYXOBACTER DEHALOGENANS,290397.0,,,
O00299,4k0n-A,HOMO SAPIENS,9606.0,soluble,395.9,esophagus
P08603,4k12-A,HOMO SAPIENS,9606.0,,1676.3,liver
G6W2B2,4k12-B,HOMO SAPIENS,9606.0,,,
Q99385,4k1c-B,SACCHAROMYCES CEREVISIAE,559292.0,,,
Q3Y6N6,4k1p-F,BACILLUS CEREUS,1396.0,,,
P25535,4k22-B,ESCHERICHIA COLI,83333.0,,,
Q9DUN0,4k2j-B,HUMAN HERPESVIRUS 8,37296.0,,,
None,4k35-A,,,,,
Q0TTH1,4k36-B,CLOSTRIDIUM PERFRINGENS,195103.0,,,
Q8YCV0,4k3z-A,BRUCELLA MELITENSIS BV. 1,224914.0,,,
A7UZ95,4k4k-B,BACTEROIDES UNIFORMIS,411479.0,,,
Q1RMX3,4k5a-A,BOS TAURUS,9913.0,,,
Q03266,4k6n-A,SACCHAROMYCES CEREVISIAE,559292.0,,,
Q911W0,4k70-B,SUID HERPESVIRUS 1,10345.0,,,
B6ZHE7,4k7b-A,CHAETOCEROS GRACILIS,184592.0,,,
L5SU74,4k7j-B,NEISSERIA MENINGITIDIS,1095679.0,,,
None,4k82-A,,,,,
Q5TA50,4k84-B,HOMO SAPIENS,9606.0,soluble,92.8,heart muscle
Q8RP52,4k8w-A,STREPTOCOCCUS PYOGENES,1314.0,,,
P46075,4k90-A,ASPERGILLUS FUMIGATUS,330879.0,,,
P46075,4k90-B,ASPERGILLUS FUMIGATUS,330879.0,,,
P10721,4k94-C,HOMO SAPIENS,9606.0,,114.9,breast
A6L2G8,4k9z-A,BACTEROIDES VULGATUS,435590.0,,,
Q2KDX6,4kal-A,RHIZOBIUM ETLI,347834.0,,,
P45550,4kbx-A,ESCHERICHIA COLI,83333.0,,,
B3TMR1,4kcf-A,ACTINOMADURA KIJANIATA,46161.0,,,
P66734,4kdd-A,MYCOBACTERIUM TUBERCULOSIS,1773.0,,,
P17993,4kdr-A,ESCHERICHIA COLI,83333.0,,,
A1YIY3,4kdw-A,MARINOMONAS PRIMORYENSIS,178399.0,,,
B1P0S1,4ke2-A,PSEUDOPLEURONECTES AMERICANUS,8265.0,,,
Q03048,4kef-A,SACCHAROMYCES CEREVISIAE,559292.0,,,
D3P639,4kem-A,AZOSPIRILLUM SP. B510,137722.0,,,
None,4kf9-A,,,,,
D5IEZ9,4kfu-C,SULFOLOBUS TURRETED ICOSAHEDRAL VIRUS 2,754004.0,,,
P29503,4kg0-A,DROSOPHILA MELANOGASTER,7227.0,,,
E3Y3H4,4kgi-C,SHIGELLA FLEXNERI,198215.0,,,
Q838Q9,4kh8-A,ENTEROCOCCUS FAECALIS,226185.0,,,
Q5ZWX8,4kh9-B,LEGIONELLA PNEUMOPHILA SUBSP. PNEUMOPHILA,272624.0,,,
G0SDN1,4khb-C,CHAETOMIUM THERMOPHILUM VAR. THERMOPHILUM,759272.0,,,
Q8Y563,4kia-A,LISTERIA MONOCYTOGENES,169963.0,,,
A8Z414,4kjm-B,STAPHYLOCOCCUS AUREUS SUBSP. AUREUS,196620.0,,,
Q08722,4kjy-A,HOMO SAPIENS,9606.0,soluble,285.7,retina
I6Y4Q7,4kk7-A,MYCOBACTERIUM TUBERCULOSIS,83332.0,,,
C3NSJ9,4kkr-B,VIBRIO CHOLERAE,593588.0,,,
O51166,4kku-C,BORRELIA BURGDORFERI,224326.0,,,
O24319,4kkz-C,PHASEOLUS VULGARIS,3885.0,,,
Q5GUA3,4kl0-A,XANTHOMONAS ORYZAE PV. ORYZAE,291331.0,,,
P15328,4km6-A,HOMO SAPIENS,9606.0,,480.2,choroid plexus
O53568,4kmc-A,MYCOBACTERIUM TUBERCULOSIS,1773.0,,,
Q9UMX1,4kmd-A,HOMO SAPIENS,9606.0,,14.4,skin
Q8L1N9,4kn8-A,GEOBACILLUS STEAROTHERMOPHILUS,1422.0,,,
Q2SXN9,4kna-B,BURKHOLDERIA THAILANDENSIS,271848.0,,,
Q2FZK7,4knk-B,STAPHYLOCOCCUS AUREUS SUBSP. AUREUS,93061.0,,,
Q8VYF7,4kop-C,ARABIDOPSIS THALIANA,3702.0,,,
Q99LE1,4kp3-D,MUS MUSCULUS,10090.0,,,
O29988,4kpp-A,ARCHAEOGLOBUS FULGIDUS,224325.0,,,
A7UXZ0,4kq7-B,BACTEROIDES UNIFORMIS,411479.0,,,
D3F6W3,4kq9-A,CONEXIBACTER WOESEI,469383.0,,,
P06626,4kqd-B,ESCHERICHIA COLI,83333.0,,,
P53124,4krd-B,SACCHAROMYCES CEREVISIAE,559292.0,,,
None,4krg-B,,,,,
Q9VFX1,4krr-A,DROSOPHILA MELANOGASTER,7227.0,,,
Q1LJK6,4ks9-B,CUPRIAVIDUS METALLIDURANS,266264.0,,,
Q5ZSX5,4ksn-D,LEGIONELLA PNEUMOPHILA SUBSP. PNEUMOPHILA,272624.0,,,
Q4KC90,4kt3-A,PSEUDOMONAS PROTEGENS,220664.0,,,
Q4KC91,4kt3-B,PSEUDOMONAS PROTEGENS,220664.0,,,
Q8K8S5,4kt6-B,STREPTOCOCCUS PYOGENES,198466.0,,,
Q7CFI6,4kt6-C,STREPTOCOCCUS PYOGENES,198466.0,,,
C7R2I1,4ktb-B,JONESIA DENITRIFICANS,471856.0,,,
D6XZ22,4ktp-B,BACILLUS SELENITIREDUCENS,439292.0,,,
Q38242,4ktw-B,LACTOCOCCUS PHAGE BIL67,36343.0,,,
P00488,4kty-A,HOMO SAPIENS,9606.0,,489.2,placenta
P16009,4ku0-B,ENTEROBACTERIA PHAGE T4,10665.0,,,
P39234,4ku0-D,ENTEROBACTERIA PHAGE T4,10665.0,,,
P06701,4kui-A,SACCHAROMYCES CEREVISIAE,559292.0,,,
I6X8K0,4kv2-B,MYCOBACTERIUM TUBERCULOSIS,83332.0,,,
Q7UNW4,4kv7-A,RHODOPIRELLULA BALTICA,243090.0,,,
Q8R5A3,4kvg-D,HOMO SAPIENS,9606.0,,,
