,id,LHP
11515,Q9ULL1,4797
11516,Q8NGA4,9424
11517,Q9BZM4,1581
11518,Q9BXU0,3089
11519,Q9BS31,3674
11520,Q9H195,2567
11521,Q92871,995
11522,Q8WXI2,3198
11523,Q8TDG2,1962
11524,Q96C11,1536
11525,P28335,9066
11526,A6NM36,686
11527,Q9NUE0,6712
11528,Q6UXA7,1768
11529,O95049,911
11530,Q71U36,723
11531,Q9C0G0,3936
11532,Q6P5S7,4657
11533,Q70SY1,1706
11534,O00244,434
11535,Q99717,791
11536,Q8IY22,1451
11537,A6NC05,3492
11538,A0A0B4J277,1422
11539,Q9H1B5,2575
11540,Q9H6D3,9486
11541,Q9Y3A6,2189
11542,A0A1W2PR95,1241
11543,Q9UK17,8232
11544,Q96CJ1,1578
11545,Q8IUR5,9893
11546,O00522,3470
11547,Q5W150,2294
11548,Q9UBN6,5432
11549,P12724,1385
11550,O14543,743
11551,Q5VWQ8,3135
11552,Q7L0R7,2438
11553,Q6S5L8,1151
11554,Q96QV6,1995
11555,O75817,1449
11556,P53778,1102
11557,Q9Y4F4,1620
11558,Q0ZGT2,1300
11559,Q9P1Z2,1257
11560,Q6UXN8,2570
11561,Q96DM3,1330
11562,P49720,2021
11563,Q9UGP4,2154
11564,A0A0B4J263,1458
11565,Q8WTS1,2487
11566,P59533,8499
11567,Q8NG98,7479
11568,P34913,1208
11569,Q9Y371,2512
11570,A0A1B0GWK0,763
11571,Q15077,6643
11572,Q96JB3,6579
11573,Q6UXL0,3721
11574,P0CJ70,834
11575,Q8WXD5,799
11576,Q96HZ7,1521
11577,A0A1B0GUS4,677
11578,P08754,1086
11579,Q13360,1436
11580,Q96AQ9,2517
11581,Q8NGL3,7628
11582,Q8N720,1672
11583,Q4ZHG4,1667
11584,Q86XF7,895
11585,Q9H156,2266
11586,O43427,586
11587,Q9BZA7,1993
11588,Q03167,3348
11589,Q8IYE1,1285
11590,Q6ZU64,1481
11591,Q6IA17,2739
11592,P0DME0,1630
11593,Q8TAU3,2814
11594,Q05516,4432
11595,Q96ME1,2364
11596,O95707,1241
11597,A6NFY4,11852
11598,Q15063,1708
11599,P01764,1883
11600,Q9C0E8,3966
11601,Q643R3,4341
11602,P51153,658
11603,Q8WXE1,1660
11604,A0A1W2PRN6,1862
11605,P07315,386
11606,Q9UL59,2754
11607,Q9Y4E8,755
11608,Q9Y365,1178
11609,O14796,690
11610,F2Z3F1,2532
11611,Q8N0V4,1313
11612,O15488,1221
11613,Q9BTZ2,1065
11614,Q6ZRS4,2634
11615,Q4G0N0,2653
11616,P30988,10952
11617,Q13823,1870
11618,Q14194,873
11619,Q8NBE8,1272
11620,Q8NE65,2956
11621,Q9HC07,7633
11622,Q9Y6K1,2526
11623,Q8NE71,1035
11624,Q8N5I2,2633
11625,P0CH99,1773
11626,P01599,1640
11627,Q6ZUT6,929
11628,O60765,1301
11629,Q9NYK6,1559
11630,P20231,1257
11631,Q96AG4,2461
11632,Q8TF17,2091
11633,P26640,1426
11634,O14782,2668
11635,O75368,671
11636,A0A5F9Z9Y6,406
11637,Q5T1J5,922
11638,P0DMP1,788
11639,A0A2R8YED5,7819
11640,Q5JUX0,1521
11641,P31314,1695
11642,Q9NPB0,3365
11643,A2RRL7,3749
11644,P39748,681
11645,Q8NGX6,8853
11646,Q86XR2,1734
11647,Q8N0U8,6524
11648,O75340,1875
11649,O14972,1051
11650,Q8NBF4,2451
11651,Q9Y4P9,892
11652,A0A075B767,299
11653,O43194,8474
11654,O75426,5080
11655,Q96HN2,2671
11656,Q0VAA5,2920
11657,Q6UXX5,1991
11658,P21675,4469
11659,O60759,1182
11660,P41181,5495
11661,Q9UIJ5,6001
11662,Q6UXY1,2770
11663,Q2MKA7,2453
11664,Q6NZ36,1108
11665,A8MU46,1540
11666,Q9Y6I9,2892
11667,Q8NGY2,7624
11668,O75354,2134
11669,O14966,1143
11670,A0A075B7B8,3435
11671,Q8NEA6,1351
11672,P0DMQ5,2567
11673,P08581,1991
11674,Q7RTU3,3047
11675,A6NH52,5447
11676,Q14802,2911
11677,Q9NPC4,1960
11678,A0A578,1459
11679,Q8TCW9,8741
11680,Q9UI15,775
11681,A0A1W2PP97,1562
11682,P04350,1207
11683,Q86TH1,2423
11684,Q6NXP2,1321
11685,P12532,895
11686,O96024,4141
11687,Q93038,2614
11688,P98179,380
11689,Q16740,3287
11690,Q5VY09,2854
11691,Q86Z02,1989
11692,P14625,1966
11693,Q9BX66,1300
11694,Q9UN73,2499
11695,P30793,1815
11696,Q14157,1876
11697,P84550,4237
11698,Q9NWK9,4774
11699,Q9NP84,3623
11700,Q9UGI6,8872
11701,Q14CS0,835
11702,Q9NYG5,1467
11703,Q9UN67,2726
11704,P08218,2443
11705,Q99501,1394
11706,P20594,2403
11707,Q96FM1,9109
11708,Q9NP90,722
11709,Q9Y6F6,3188
11710,Q9BQI7,1707
11711,Q06547,1749
11712,Q19AV6,2699
11713,Q8NEN9,5001
11714,Q86VQ1,1246
11715,Q6NZI2,1155
11716,Q00888,1669
11717,Q9H4E5,1423
11718,Q63HQ2,1445
11719,Q96CS3,2642
11720,Q70J99,982
11721,Q9HCJ3,1270
11722,Q9H340,7238
11723,Q8NGT5,8420
11724,Q9Y615,1980
11725,O96018,2363
11726,P57052,2083
11727,Q659A1,3381
11728,Q9UNA4,1487
11729,Q13162,1619
11730,A0N4Z8,869
11731,Q9NUP1,3300
11732,Q05066,1247
11733,P12268,1225
11734,Q9H426,1596
11735,Q7Z5M5,12547
11736,Q5QP82,1046
11737,Q8NBJ7,786
11738,O43157,1418
11739,Q66K89,2008
11740,Q8NBK3,1575
11741,O15305,731
11742,O43143,798
11743,Q03403,1565
11744,Q05BQ5,1858
11745,Q13610,1357
11746,P01566,1799
11747,Q8TDS7,6769
11748,Q6IMI6,685
11749,O60942,1033
11750,O95263,1903
11751,Q7RTY0,8337
11752,Q9NY12,1299
11753,P09884,2739
11754,Q9NRW3,681
11755,Q9BXA5,9408
11756,Q9HAS3,14130
11757,Q9H354,4064
11758,Q5BJF6,2163
11759,Q9H8S5,5085
11760,Q8NGU1,8253
11761,A8MYX2,1452
11762,Q5VZV1,2770
11763,O75208,3929
11764,Q6NUN9,4098
11765,P55916,8741
11766,Q5T2T1,3191
11767,Q9HBB8,3615
11768,B9A064,1267
11769,Q17R60,2581
11770,Q6RUI8,3600
11771,P0CG21,1765
11772,Q6UWQ5,1457
11773,P06396,2905
11774,P29375,2138
11775,Q8WUA4,1919
11776,Q9NQ33,1443
11777,Q6ZTR6,1004
11778,Q4VC44,1000
11779,Q5HYN5,594
11780,P15498,610
11781,P22234,1772
11782,Q96PE7,1829
11783,Q9H0P0,2061
11784,Q9Y5U5,2610
11785,Q8IZ83,830
11786,P0C7M6,2377
11787,Q9NXL2,3966
11788,P0CG35,421
11789,A0A1B0GVZ9,5741
11790,P0DN82,7173
11791,Q9UJV9,1503
11792,Q6PJG2,1865
11793,Q8IZM8,1427
11794,Q5BIV9,3010
11795,Q86WZ6,3190
11796,Q8N3H0,1442
11797,Q7LFL8,2379
11798,Q86UB2,2569
11799,E9PI22,2838
11800,Q9UMR7,2821
11801,P82914,1198
11802,P31260,749
11803,P61457,828
11804,Q96LW4,1542
11805,Q6P461,1675
11806,Q8NDG6,1679
11807,P0DP25,1016
11808,Q9H9Y6,4360
11809,Q6L8Q7,1826
11810,Q567U6,1375
11811,Q9H0R8,939
11812,Q8N8Y2,902
11813,Q6W3E5,10185
11814,Q8WUB8,2110
11815,Q9UJT1,711
11816,P36269,2176
11817,P56589,2031
11818,Q96KP6,1578
11819,P31512,4371
11820,Q9UJU5,1498
11821,Q70EK9,1234
11822,Q9H2K8,1652
11823,Q8WU67,4964
11824,P31274,788
11825,Q96G01,2696
11826,P60985,4067
11827,P51580,1102
11828,A2A2V5,2491
11829,Q8IVU3,1106
11830,Q969M1,6846
11831,Q02127,1554
11832,Q9NV96,3193
11833,P02655,1856
11834,Q9H9V9,956
11835,Q9H208,7621
11836,Q9UQ88,992
11837,Q9BYD9,2390
11838,Q00056,984
11839,Q9Y5X2,4060
11840,O15259,3111
11841,Q9BY12,3687
11842,Q68D20,576
11843,Q5DX21,2347
11844,Q02641,847
11845,A0PJX0,1642
11846,Q9UDV6,4408
11847,Q15329,2436
11848,P16152,1066
11849,Q9NVM9,1703
11850,Q8IZ40,1602
11851,P21926,6533
11852,P10523,1483
11853,Q8N4B5,1209
11854,Q92520,3281
11855,Q9Y5Y6,3240
11856,Q7L4S7,9299
11857,Q7Z4H9,2574
11858,Q5HYC2,1852
11859,Q16620,2947
11860,Q6ZMQ8,3271
11861,P13994,1290
11862,Q08378,1818
11863,Q86WV5,856
11864,Q9GZZ1,1546
11865,Q8TBQ9,3702
11866,Q96BT7,786
11867,P05106,2363
11868,O15503,6383
11869,Q8N456,1469
11870,Q9BYG5,806
11871,O43745,1610
11872,Q24JP5,2551
11873,P07711,1764
11874,Q9GZX9,1843
11875,Q6PJI9,3210
11876,P58215,1057
11877,Q96EP9,9495
11878,Q9UJX2,2154
11879,Q8TEU7,2542
11880,Q96N68,5172
11881,A0A1B0GVT2,3159
11882,Q6PCB7,3115
11883,Q9NXB9,7228
11884,Q92508,50744
11885,P52738,3146
11886,O15265,2194
11887,P62837,717
11888,Q7Z388,11897
11889,Q86U86,2078
11890,Q3KR16,1247
11891,Q9UHA2,1791
11892,Q96LZ3,1851
11893,Q13002,7175
11894,P17516,1032
11895,Q8TBR5,1097
11896,P01374,1440
11897,A6NNM8,2394
11898,O95471,6407
11899,Q8IXZ3,1733
11900,P05112,1453
11901,Q68DE3,1196
11902,O14609,7156
11903,Q8N442,1436
11904,Q5VVM6,1881
11905,A8MZG2,973
11906,Q9BYF1,2025
11907,Q9H977,895
11908,P53803,865
11909,Q6XPS3,6078
11910,Q9P2H5,1546
11911,Q96RD1,7618
11912,Q9H0I2,789
11913,Q99878,1999
11914,Q9NZM4,2397
11915,P49683,8739
11916,Q8IX95,934
11917,Q15842,4647
11918,Q14584,1883
11919,O60361,2004
11920,Q6W4X9,1734
11921,P17927,3112
11922,Q86WC4,3393
11923,A4FU69,2698
11924,Q9BUE0,3307
11925,P0DUB6,1936
11926,P03952,1422
11927,Q8NA75,1140
11928,Q86WB0,2028
11929,Q9Y2K5,1817
11930,Q9BYQ8,2956
11931,Q8NA61,1747
11932,Q5TB30,3049
11933,Q969X0,1560
11934,Q14590,1844
11935,Q8WW59,910
11936,P01189,1840
11937,Q9GZN4,859
11938,O00481,2311
11939,Q9NS25,783
11940,P0C7U0,2641
11941,Q9H963,960
11942,P10912,3823
11943,P0C7W8,1466
11944,Q9NZN8,4043
11945,P08185,1329
11946,Q9P2K9,13258
11947,A8MV24,2197
11948,Q8N4T8,973
11949,Q8NCY6,1126
11950,Q92911,11687
11951,Q2T9L4,1935
11952,Q8NFG4,2283
11953,Q8N697,11574
11954,Q8TBG4,2166
11955,Q96E17,769
11956,Q8TE49,878
11957,Q7KZF4,1045
11958,O95868,2894
11959,Q8IZV2,4649
11960,P78310,2194
11961,Q9GZM8,1806
11962,Q9Y2H9,3778
11963,W6CW81,1336
11964,O75022,2260
11965,Q9BYR4,2103
11966,Q86UY8,1072
11967,Q8N6M8,2364
11968,Q86W47,4530
11969,Q9BU23,10915
11970,Q92905,3646
11971,A0A183,516
11972,Q96IP4,2386
11973,Q9UJM3,1389
11974,Q6UWE0,2026
11975,Q12888,1515
11976,P49640,1450
11977,O00330,2134
11978,Q5SRN2,4143
11979,Q9Y239,1285
11980,Q8NH08,7596
11981,P53618,1454
11982,Q9P2D6,1480
11983,Q49AM1,1482
11984,Q00532,894
11985,Q8N668,1914
11986,P12644,3162
11987,Q6SJ93,4342
11988,Q02325,1170
11989,Q5W5X9,1503
11990,P16422,2007
11991,Q96K30,1068
11992,A6NNW6,2288
11993,Q13228,885
11994,Q969U7,1338
11995,Q96NX9,2411
11996,Q96LA9,8310
11997,Q8IVL1,1665
11998,Q6P3S1,2589
11999,O00442,705
12000,O95897,2205
12001,Q969T3,1254
12002,Q00526,528
12003,Q9HBW9,8892
12004,Q86UV7,1667
12005,Q9P209,2430
12006,A8MTQ0,906
12007,Q01638,3079
12008,P25942,2177
12009,P0DPQ3,2191
12010,P42701,2756
12011,Q9P2E2,1771
12012,P10721,2442
12013,P41208,889
12014,Q9UM11,934
12015,Q99677,7183
12016,P31937,2676
12017,Q96L42,9305
12018,O15067,649
12019,Q07507,2013
12020,P41220,1563
12021,Q13572,1258
12022,Q6ZS62,3101
12023,P17066,946
12024,Q6PF18,2657
12025,Q8TEM1,3204
12026,Q8WWN9,1575
12027,Q9NSI5,1914
12028,Q13214,2218
12029,P18433,2517
12030,P08620,2842
12031,Q86YA3,2686
12032,Q7Z3T1,7201
12033,P14209,3839
12034,Q9HBU1,1906
12035,P43351,1747
12036,Q9H9L7,3834
12037,Q5T0Z8,1784
12038,B2RXF0,7677
12039,Q16378,1428
12040,Q9Y577,1477
12041,Q0P140,2984
12042,Q13200,1546
12043,Q03013,514
12044,Q96NZ1,1141
12045,Q14209,2281
12046,P56748,6538
12047,Q8WYB5,1461
12048,Q5JSL3,1589
12049,Q96KD3,1201
12050,O75787,3197
12051,Q8NCT1,1168
12052,Q8N126,2325
12053,Q9BPU9,986
12054,A0AVI2,4786
12055,Q6ZMJ2,3320
12056,Q9NQP4,1586
12057,Q13201,6670
12058,Q96K19,7392
12059,Q96LB4,1477
12060,O95672,2517
12061,Q9Y576,1347
12062,A8MVJ9,1809
12063,O15072,1881
12064,Q8N127,8053
12065,Q8N8L2,1374
12066,Q8NH21,7019
12067,Q9Y210,11584
12068,Q15116,2127
12069,P20807,3504
12070,P01611,1801
12071,A2RTX5,1721
12072,Q9NVV2,656
12073,P56749,6960
12074,P41235,1314
12075,Q15102,425
12076,P20813,2939
12077,Q8WWN8,3302
12078,Q9UHX1,1345
12079,Q52LG2,603
12080,Q13573,1962
12081,P47888,6863
12082,P41221,1918
12083,Q68CZ6,5236
12084,O15066,2041
12085,Q8NCU4,3132
12086,Q7Z6J2,3594
12087,O75792,992
12088,P05305,1669
12089,Q8N1F8,2925
12090,P08621,917
12091,Q9NZ71,1249
12092,Q96BN8,1262
12093,Q8TBK6,1321
12094,Q8IVN8,2207
12095,Q02318,1717
12096,Q9H7B2,1360
12097,P43378,1121
12098,Q9Y2G7,1945
12099,Q9BUH6,1503
12100,P22792,4252
12101,Q86WN2,2114
12102,Q08AI8,883
12103,Q86UV6,1834
12104,Q9H5Z6,1584
12105,D6RIA3,1790
12106,Q8N1D0,2343
12107,A6NE02,2299
12108,A6NNV3,2235
12109,Q04741,1044
12110,O00443,2507
12111,Q8IVL0,1830
12112,Q96LA8,1804
12113,Q9NXX6,1939
12114,Q96GR2,3395
12115,Q99676,1396
12116,P00533,5979
12117,Q8WUT4,1882
12118,P10720,1652
12119,Q9P2E3,1728
12120,P15880,1753
12121,E9PRG8,1133
12122,P55268,3762
12123,Q92737,2031
12124,O75976,1986
12125,Q8NH09,7223
12126,Q9Y238,4948
12127,Q96GS6,2666
12128,P49641,2212
12129,Q96EK2,1874
12130,Q12889,1635
12131,Q969U6,2576
12132,Q96K31,1701
12133,P12645,2010
12134,A0A075B6S0,426
12135,Q9BWQ6,5741
12136,Q7L1T6,943
12137,Q86UW2,2768
12138,Q8N682,6514
12139,Q7Z3Y7,2179
12140,Q86YL5,1144
12141,Q1L6U9,1448
12142,Q9BYR5,3519
12143,H0Y7S4,2806
12144,O75023,1952
12145,Q9Y2H8,1537
12146,Q5SR53,782
12147,Q70YC5,2371
12148,Q6XLA1,2084
12149,Q8IXN7,2006
12150,Q99689,2029
12151,Q9NS18,712
12152,Q9NXW9,881
12153,Q92904,1446
12154,Q4ZG55,3876
12155,Q8N6M9,1439
12156,P55283,2775
12157,Q6L8H4,1066
12158,Q9H792,2688
12159,O75751,8972
12160,Q9P2K8,1552
12161,Q96B70,1236
12162,Q9NZN9,2130
12163,A4IF30,10766
12164,P0C7W9,1940
12165,Q56P03,898
12166,Q96NW7,1003
12167,Q96E16,1885
12168,P51797,12017
12169,P23467,2166
12170,Q5TGZ0,2652
12171,O75037,3174
12172,Q9H7L9,2012
12173,Q9BYS1,1322
12174,Q96R27,7799
12175,B1ATL7,911
12176,Q8TE60,2153
12177,Q6ZSM3,8627
12178,F5H284,301
12179,Q969X1,7146
12180,Q9BYQ9,2296
12181,Q9BRB3,14040
12182,Q8N4V1,2624
12183,Q9P2I0,2559
12184,P53816,1008
12185,Q9BPZ7,1868
12186,O60412,7429
12187,Q6UWH6,7512
12188,P0C7U1,1474
12189,A5PLN7,2933
12190,A6NKD2,2258
12191,P17098,1267
12192,P49682,8484
12193,Q8IX94,3692
12194,Q96EG1,1358
12195,Q9NZM5,1456
12196,Q6UWI2,4096
12197,P0C7T5,4390
12198,Q99879,2057
12199,Q96KJ9,2174
12200,Q96L94,881
12201,Q9BRC7,1469
12202,C9JVW0,2670
12203,Q9P0P0,1562
12204,Q9H0I3,1710
12205,Q96RD0,7677
12206,P13598,2108
12207,Q9Y2J0,771
12208,Q6UY11,2345
12209,Q14585,1266
12210,O95841,2613
12211,Q15843,996
12212,Q6ZVD8,1090
12213,Q9UHA3,954
12214,P48775,2082
12215,Q6ZMR5,2154
12216,Q8NAT2,6274
12217,P24863,3393
12218,O15270,3037
12219,Q3KNT7,2851
12220,P14778,2927
12221,P55042,948
12222,Q6U7Q0,2416
12223,O15516,1911
12224,Q8N443,2183
12225,Q08345,3218
12226,P53355,1920
12227,Q53QW1,2415
12228,Q9H221,8440
12229,P05113,2302
12230,P43146,1861
12231,Q8IXZ2,2654
12232,O95470,8403
12233,P11166,8733
12234,P01375,1998
12235,Q8TBR4,3499
12236,Q13003,5484
12237,Q24JQ0,7594
12238,Q96LZ2,725
12239,P11172,790
12240,Q15466,2079
12241,Q13017,1427
12242,P60953,843
12243,Q6IED9,2949
12244,Q9BYG4,760
12245,P13765,2350
12246,Q6AZW8,753
12247,Q86UL8,2252
12248,Q9HBM6,1798
12249,P05107,2465
12250,Q16609,955
12251,Q59H18,3530
12252,Q9H553,2666
12253,Q8NCM2,8487
12254,O15264,1315
12255,P52739,2771
12256,P55056,2008
12257,Q6PCB6,2050
12258,A6NGG3,888
12259,Q8IZ69,1571
12260,Q9UJX3,2675
12261,O76099,8258
12262,O95302,1765
12263,Q9H2D6,1781
12264,Q16621,3461
12265,Q06432,5646
12266,Q7Z4H8,1320
12267,Q9BY07,14123
12268,Q9UQL6,1495
12269,Q8N319,913
12270,Q9Y5Y7,4198
12271,Q96RQ1,2978
12272,Q92521,8455
12273,Q8N4B4,2388
12274,Q9UDW3,1124
12275,Q8IZ41,1565
12276,A0A3B3IT45,7690
12277,P06340,2313
12278,Q6Q795,3377
12279,Q6P1S2,3599
12280,Q969L4,836
12281,Q96I27,811
12282,Q9GZZ0,1249
12283,P10244,1613
12284,P56211,808
12285,P07738,875
12286,Q08379,1172
12287,Q9BUP0,990
12288,A0A075B6J2,1607
12289,Q8NFQ8,2586
12290,P13995,950
12291,A0A075B6K6,1872
12292,A3KN83,2236
12293,P15328,3855
12294,Q9H209,8083
12295,P02654,1676
12296,P37837,454
12297,P20393,2628
12298,Q9UDV7,4785
12299,Q99460,1041
12300,P09067,769
12301,Q96PH1,8370
12302,Q16635,2866
12303,O15258,6407
12304,Q9Y5X3,1348
12305,Q8N4C0,3181
12306,Q92535,8377
12307,Q9UQC9,1897
12308,P55081,1278
12309,Q86U44,827
12310,A8MT33,1007
12311,Q70EK8,1123
12312,A0A087WSY6,1575
12313,P31513,3669
12314,A6NER0,2414
12315,P0CG08,11219
12316,A0A1B0GVY4,2364
12317,Q6P474,2554
12318,A0A1W2PQ09,1630
12319,P31275,1231
12320,Q8WU66,1546
12321,Q96P31,1830
12322,P53396,2236
12323,Q68DI1,3096
12324,O14813,1773
12325,P63241,1435
12326,P0DP24,1113
12327,Q68DH5,14109
12328,O14807,806
12329,Q8N3J9,1214
12330,Q8IXW5,1392
12331,Q9UF47,3685
12332,Q3SY69,1056
12333,Q9NVC3,9404
12334,Q8TEY5,1894
12335,Q9UJT0,687
12336,P36268,2301
12337,Q3SYC2,5983
12338,A6NES4,1236
12339,P57682,1809
12340,Q9UDY8,1245
12341,A0A1B0GVX0,2602
12342,Q9UHL4,1287
12343,O75553,1341
12344,Q2M3G0,11109
12345,Q9UJV8,1562
12346,P60006,723
12347,P0C7M7,909
12348,O60610,2495
12349,P0CG34,421
12350,Q9Y5U4,6366
12351,Q8ND04,1925
12352,Q9P0I2,7332
12353,Q96PE6,1229
12354,Q9HB66,2532
12355,P35749,2361
12356,B3EWG3,1661
12357,Q7Z410,3880
12358,Q5VVB8,5382
12359,Q9Y2S2,3164
12360,A6QL63,2491
12361,Q9GZV3,12024
12362,Q8IZM9,10914
12363,P31249,841
12364,Q53HV7,579
12365,Q8IVY1,2343
12366,Q96LT9,1887
12367,Q96G28,1699
12368,B3EWF7,1395
12369,P13942,3078
12370,Q8N1Q1,660
12371,Q7Z404,15352
12372,P32754,1288
12373,H3BQJ8,2344
12374,Q5VV67,1668
12375,Q96PD2,2432
12376,P21728,8379
12377,Q96N96,3118
12378,Q9NQ32,2142
12379,Q6ZTR7,3464
12380,Q13956,1841
12381,P29374,1508
12382,P0CG20,2566
12383,Q8IZ96,6086
12384,Q96HC4,2403
12385,P57721,1052
12386,A0A1W2PRV1,3142
12387,P01567,1713
12388,Q6ZP01,3455
12389,Q9UIF7,846
12390,P41143,7629
12391,O15304,2162
12392,P62942,518
12393,Q7Z5L0,1305
12394,Q16769,1668
12395,Q9BV97,2300
12396,O75396,3614
12397,Q9H4F8,1282
12398,Q9Y600,4175
12399,P05067,2266
12400,P02708,5381
12401,Q5VUR7,1514
12402,Q95460,2431
12403,Q30KQ1,2977
12404,P49279,10172
12405,Q13177,1095
12406,P48167,4856
12407,Q9ULX5,1909
12408,Q7RTY1,9788
12409,Q15506,1267
12410,Q13163,1541
12411,P60827,3384
12412,P01215,1850
12413,P57053,2069
12414,O75382,4216
12415,Q9BZX4,1447
12416,O96019,656
12417,Q9Y614,1504
12418,P43026,2405
12419,Q9HCJ2,2158
12420,Q9H341,8317
12421,P15260,2538
12422,Q8NEL0,3756
12423,Q86VS8,1468
12424,P42338,3745
12425,O43156,1835
12426,P14618,1312
12427,P24903,2751
12428,Q9H427,7463
12429,Q01201,659
12430,P52895,1228
12431,P57735,948
12432,Q15274,2626
12433,Q8TDR2,2846
12434,A8MPP1,1572
12435,Q9BX73,4653
12436,Q9BQI6,1357
12437,Q9Y6F7,1041
12438,Q06546,2391
12439,P80723,570
12440,Q9UGH3,12347
12441,Q9NP91,8976
12442,P40261,598
12443,Q99500,7553
12444,Q14142,3313
12445,Q9UN66,2585
12446,Q14624,1262
12447,Q96CS2,3004
12448,P09661,694
12449,P15248,1672
12450,A8MUN3,2565
12451,Q86TI4,1269
12452,Q00889,1307
12453,Q86VQ0,1412
12454,P86434,2360
12455,Q7L945,1674
12456,P13639,1097
12457,Q8N0Z6,472
12458,Q9H4D0,2276
12459,Q9UBW5,2557
12460,Q9UI14,5996
12461,P01229,2740
12462,Q9NP85,4325
12463,Q96DT0,1453
12464,Q13639,8195
12465,Q6ZP29,7801
12466,Q14156,1656
12467,P67812,5278
12468,Q9UN72,2397
12469,P0CF97,1867
12470,Q9NYF0,3183
12471,P04437,1879
12472,Q9BX67,2649
12473,Q9Y6G3,1294
12474,Q6NT04,1124
12475,Q9Y6I8,7982
12476,Q6L9W6,2756
12477,O43181,823
12478,Q8N292,2218
12479,P41180,7778
12480,A0A0G2JLM5,1853
12481,Q9UKR0,1489
12482,Q9ULT6,2281
12483,Q9NW08,2777
12484,Q9UNL2,4038
12485,Q9BXM7,2798
12486,O14967,4321
12487,O75355,3655
12488,Q68EN5,661
12489,Q8NGY3,7729
12490,Q96Q45,5447
12491,Q7Z2G1,2624
12492,Q9NPB1,815
12493,Q7RTT6,962
12494,Q9NRZ5,5929
12495,Q9UNM6,2146
12496,P61244,647
12497,Q5JPF3,1900
12498,P62995,689
12499,Q7Z5A7,1558
12500,Q86T24,2690
12501,P98187,4980
12502,O75427,1858
12503,Q9H3M9,1777
12504,Q9BV40,2802
12505,Q9Y4P8,1591
12506,Q96FA3,644
12507,Q6ZWL3,4694
12508,Q14181,1445
12509,Q96DY7,5625
12510,P0CH98,6320
12511,Q5T4T6,3015
12512,Q9BQE5,1844
12513,Q9BV68,1454
12514,Q96SZ6,1320
12515,Q92496,1439
12516,Q8N5I3,1095
12517,Q5TF21,3139
12518,Q9Y3T6,827
12519,Q8NB16,670
12520,Q9H6Q3,1585
12521,O75369,1143
12522,Q9BVC3,2807
12523,Q8IUG5,3624
12524,P26641,1008
12525,Q05932,1461
12526,Q96MR9,3571
12527,P59095,403
12528,Q13188,1165
12529,P49286,8136
12530,O94829,1227
12531,Q8IUF1,1420
12532,Q6PIY7,710
12533,Q7Z570,1983
12534,Q8N0V5,2265
12535,Q9Y6K0,8315
12536,Q9BQD1,1531
12537,Q8N7P3,6870
12538,Q8N5H7,1695
12539,Q92482,6912
12540,Q14195,778
12541,P61278,1693
12542,Q6ZUU3,1939
12543,Q13822,1552
12544,P30989,8083
12545,Q9C002,2849
12546,Q04609,2247
12547,Q6ZU65,1439
12548,P17661,2918
12549,A0PK00,6627
12550,Q8IYE0,1945
12551,O43426,1491
12552,Q2KHT4,5992
12553,A8MUU9,855
12554,Q4QY38,3297
12555,Q9BSJ8,3718
12556,Q86X29,4485
12557,Q9UL58,4519
12558,Q9UKF5,2429
12559,Q8WXE0,2531
12560,Q6ZR03,3770
12561,P16219,4931
12562,Q1MX18,1663
12563,Q8TC99,3647
12564,Q9UKG1,4415
12565,P0CJ71,1436
12566,Q96JB2,3504
12567,A6NFX1,8830
12568,Q08999,1624
12569,Q9BT81,1366
12570,Q6IQ55,1725
12571,A8MW92,2749
12572,Q8NBR0,4893
12573,Q9BQS8,2641
12574,Q8NG99,8720
12575,O43432,1793
12576,Q8NGL2,6866
12577,Q8NET6,1982
12578,Q96S90,809
12579,Q8N2Y8,1195
12580,Q96AQ8,2130
12581,Q8TAT6,970
12582,Q13361,2058
12583,A0A0J9YWL9,11477
12584,Q9BVW6,1969
12585,Q01995,768
12586,P25189,2945
12587,Q52M75,1583
12588,Q15738,3218
12589,Q9UBN7,2342
12590,Q6PIL6,2415
12591,Q13349,2513
12592,P51608,846
12593,Q5QGT7,2589
12594,A0A1W2PR80,901
12595,Q9UGP5,618
12596,A0A0B4J262,1827
12597,Q8IY37,1690
12598,P49721,2020
12599,Q6UXN9,774
12600,Q9H1C0,5852
12601,Q16557,1543
12602,Q9P1Z3,12249
12603,Q9Y4F5,2138
12604,Q9BSI4,3221
12605,P53779,1509
12606,A8MY62,793
12607,Q9BZ71,2858
12608,Q8N7E2,1865
12609,Q16543,1292
12610,Q9H1B4,3457
12611,Q9UPR0,776
12612,P13349,1625
12613,Q92643,2417
12614,Q8WTR4,10055
12615,A0A0B4J276,1531
12616,Q8WXG8,2164
12617,P20783,1605
12618,Q8TDI8,12208
12619,A0A6Q8PGS0,860
12620,P06744,835
12621,Q96MG8,1600
12622,P50502,1355
12623,Q14432,7722
12624,Q9BVV2,4345
12625,O14556,986
12626,Q86VH2,2336
12627,P54764,1662
12628,Q8NEY1,2257
12629,O75157,2859
12630,Q9BXU1,2914
12631,Q9BZM5,1885
12632,Q8NGA5,8049
12633,Q9H8G1,2708
12634,Q5TC79,2425
12635,Q9ULL0,1136
12636,Q6YI46,11038
12637,Q5SZL2,2729
12638,Q96C10,921
12639,Q8WXI3,1118
12640,A2RUS2,3370
12641,Q29980,2146
12642,Q3MIX3,8854
12643,Q9BT56,1677
12644,O75631,2382
12645,Q92870,2202
